age,agecat,degree,educ,emailhrs,hrs1,ndegree,netcat,nethrs,sex,sphrs1,srcheng2,tvhours,usecomp,usemail,usenet,useweb,webhrs,hapmar,happy,speduc,rincome,life,income,maeduc,paeduc,marital,postlife,pres96,richwork,satjob,sibs,spdeg,spwrksta,vote96,wrkstat,zodiac,incomdol,rincdol,husbeduc,wifeduc,husbhr,wifehr,husbft,wifeft,cpldifed,prtdifed
68,5,0,12,1,60,0,2,1,1,-1,0,-1,1,1,1,0,0,1,2,12,20,1,20,10,98,1,0,1,1,1,1,1,7,1,1,8,67500,67500,12,12,60, ,1,0,0, 
36,2,1,12,-1,-1,1,1,-1,2,55,0,-1,0,0,0,0,-1,2,2,15,0,2,23,12,12,1,0,8,0,2,1,1,1,1,7,11,110000,-2,15,12,55, ,1,0,3,0
56,4,1,13,-1,48,1,1,-1,1,-1,0,2,0,0,0,0,-1,2,2,12,22,1,22,12,12,1,1,1,2,2,3,1,7,1,1,4,100000,100000,13,12,48, ,1,0,1,0
42,3,3,16,2,40,2,3,3,2,40,1,1,1,1,1,1,1,2,1,16,18,0,22,16,18,1,1,1,0,1,5,3,1,1,1,1,100000,45000,16,16,40,40,1,1,0,2
65,5,1,12,1,-1,1,4,8,1,-1,0,5,1,1,1,1,7,0,1,97,0,0,17,98,97,5,8,2,0,0,9,7,0,1,5,11,37500,-2, , , , , , , , 
34,2,1,11,-1,40,1,1,-1,2,-1,0,-1,1,0,0,0,-1,0,2,97,14,2,15,98,9,5,0,2,2,1,2,7,0,1,1,7,27500,23750, , , , , , , , 
59,4,1,14,.5,-1,1,4,7.5,1,40,1,2,1,1,1,1,7,1,1,13,0,0,18,10,10,1,1,0,0,0,3,1,1,2,5,5,45000,-2,14,13, ,40,0,1,1,0
26,1,2,14,1,65,2,5,43,1,-1,11,6,1,1,1,1,42,0,2,97,13,1,15,12,12,5,1,1,2,2,1,7,0,1,1,5,27500,21250, , , , , , , ,0
29,1,2,14,2,40,2,3,2.5,2,40,0,-1,1,1,1,1,.5,1,1,11,12,1,14,12,12,1,0,0,1,1,3,1,1,2,1,7,23750,18750,11,14,40,40,1,1,-3,0
51,4,2,13,5,20,2,4,7,2,-1,0,1,1,1,1,1,2,0,2,97,15,0,19,14,98,3,2,0,0,2,2,7,0,2,1,11,55000,27500, , , , , , , , 
31,2,2,14,30,60,2,5,40,1,-1,21,-1,1,1,1,1,10,0,2,97,19,2,19,99,97,3,0,0,2,2,3,7,0,2,1,2,55000,55000, , , , , , , , 
47,3,1,13,1,43,1,2,1,1,-1,0,4,1,1,1,0,0,0,2,97,17,0,17,4,8,3,1,2,0,1,6,7,0,1,1,7,37500,37500, , , , , , , ,4
42,3,1,12,1,40,1,3,2,1,40,14,99,1,1,1,1,1,1,3,12,11,1,14,16,97,1,1,0,1,3,3,1,1,2,1,8,23750,16250,12,12,40,40,1,1,0, 
39,2,1,12,-1,55,1,1,-1,1,40,0,2,0,0,0,0,-1,2,2,12,9,2,18,98,98,1,1,0,1,1,3,1,1,2,1,4,45000,11250,12,12,55,40,1,1,0, 
38,2,0,10,-1,40,0,1,-1,1,-1,0,-1,0,0,0,0,-1,1,2,12,11,2,14,97,12,1,0,0,2,2,10,1,7,2,1,5,23750,16250,10,12,40, ,1,0,-2, 
44,3,2,15,0,-1,2,4,7,2,-1,0,8,1,0,1,1,7,1,2,14,1,0,21,12,15,1,1,1,0,9,10,1,5,1,7,1,82500,500,14,15, , ,0,0,-1,3
45,3,0,12,3,48,0,4,5.75,1,99,99,1,1,1,1,1,2.75,2,2,2,0,2,2,12,13,1,1,0,1,1,1,0,9,3,1,10,2000,-2,12,2,48, ,1, ,10,1
46,3,3,16,-1,44,2,1,-1,1,-1,0,3,1,0,0,0,-1,0,2,97,14,0,14,12,98,3,1,2,0,1,2,7,0,1,1,8,23750,23750, , , , , , , , 
21,1,1,14,3,48,1,4,4.75,1,-1,99,2,1,1,1,1,1.75,0,2,97,98,0,98,12,13,5,1,0,0,1,1,7,0,3,1,10,-2,-2, , , , , , , ,1
34,2,1,12,-1,44,1,1,-1,2,40,0,-1,1,0,0,0,-1,1,2,12,24,2,19,12,12,1,0,1,1,1,4,1,1,1,1,10,55000,-1,12,12,40,44,1,1,0,0
85,5,0,8,-1,-1,0,1,-1,1,-1,0,6,0,0,0,0,-1,0,2,97,0,2,9,5,5,5,8,0,0,0,8,7,0,2,5,5,11250,-2, , , , , , , ,0
85,5,0,8,-1,-1,0,1,-1,2,-1,0,-1,0,0,0,0,-1,0,1,97,0,1,98,8,8,2,0,0,0,0,7,7,0,2,5,8,-2,-2, , , , , , , ,0
49,3,3,16,-1,40,2,1,-1,1,-1,0,5,1,0,0,0,-1,0,1,97,16,0,16,10,97,4,1,1,0,1,3,7,0,1,1,7,32500,32500, , , , , , , , 
28,1,1,12,-1,40,1,1,-1,2,-1,0,1,1,0,0,0,-1,0,2,97,10,3,10,12,97,5,2,0,2,2,4,7,0,2,1,12,13750,13750, , , , , , , , 
55,4,4,18,.166666666666667,50,2,2,.5,1,-1,0,-1,1,1,1,1,.333333333333333,0,2,97,0,1,12,12,13,5,0,0,1,2,1,7,0,2,1,8,18750,-2, , , , , , , ,1
38,2,1,16,12,38,1,5,24,1,-1,1,2,1,1,1,1,12,0,3,97,18,0,18,16,97,3,1,3,0,2,9,7,0,1,1,2,45000,45000, , , , , , , , 
44,3,4,18,25,45,2,5,27,1,-1,9,-1,1,1,1,1,2,0,3,97,12,2,12,12,8,5,0,1,2,1,1,7,0,1,1,5,18750,18750, , , , , , , ,-4
21,1,0,11,-1,-1,0,1,-1,2,-1,0,-1,1,0,0,0,-1,0,3,97,0,2,10,10,12,5,0,0,0,0,2,7,0,3,6,1,13750,-2, , , , , , , ,2
27,1,3,16,-1,51,2,1,-1,1,-1,0,5,0,0,0,0,-1,0,2,97,17,2,17,8,97,5,1,1,1,2,1,7,0,1,1,9,37500,37500, , , , , , , , 
66,5,1,12,-1,-1,1,1,-1,1,-1,0,4,0,0,0,0,-1,0,3,97,0,2,99,98,12,3,1,0,0,0,3,7,0,2,8,10,-2,-2, , , , , , , , 
33,2,3,16,1,-1,2,2,1,1,-1,0,-1,1,1,1,0,0,0,3,97,0,2,5,12,97,5,0,1,0,1,3,7,0,1,8,10,5500,-2, , , , , , , , 
57,4,2,14,-1,40,2,1,-1,1,40,0,4,0,0,0,0,-1,2,2,13,17,0,19,12,97,1,2,3,0,1,3,1,1,1,1,4,55000,37500,14,13,40,40,1,1,1, 
54,4,3,16,1,40,2,2,1,2,40,0,-1,1,1,1,0,0,1,1,18,0,2,21,14,13,1,0,2,1,1,3,4,1,1,1,3,82500,-2,18,16,40,40,1,1,2,-1
49,3,3,16,10,65,2,5,20,2,82,14,2,1,1,1,1,10,2,2,16,21,0,21,10,20,1,8,2,0,2,2,3,1,1,1,4,82500,82500,16,16,82,65,1,1,0,10
67,5,0,8,-1,38,0,1,-1,2,-1,0,-1,0,0,0,0,-1,0,3,97,9,2,9,98,98,3,0,1,1,3,2,7,0,1,1,7,11250,11250, , , , , , , , 
66,5,3,17,-1,37,2,1,-1,2,-1,0,1,0,0,0,0,-1,0,1,97,8,1,17,9,9,3,8,1,1,1,1,7,0,1,2,6,37500,9000, , , , , , , ,0
62,5,1,12,-1,64,1,1,-1,1,-1,0,3,0,0,0,0,-1,2,2,12,22,2,22,12,12,1,1,1,1,2,0,1,7,1,1,3,100000,100000,12,12,64, ,1,0,0,0
42,3,1,12,0,30,1,2,1,2,40,99,-1,1,0,1,1,1,1,2,14,5,1,18,12,12,1,0,1,2,1,2,1,1,1,1,4,45000,5500,14,12,40,30,1,1,2,0
61,5,1,12,-1,44,1,1,-1,1,-1,0,3,1,0,0,0,-1,0,2,97,24,0,24,98,97,5,1,2,0,2,0,7,0,1,1,5,-1,-1, , , , , , , , 
71,5,0,8,-1,-1,0,1,-1,1,-1,0,-1,0,0,0,0,-1,2,2,8,0,2,24,8,8,1,0,0,0,0,1,0,7,3,5,4,-1,-2,8,8, , ,0,0,0,0
37,2,1,14,5,60,1,4,7,1,-1,1,-1,1,1,1,1,2,1,2,12,18,1,19,12,12,1,0,2,2,2,3,1,7,1,1,5,55000,45000,14,12,60, ,1,0,2,0
43,3,1,12,-1,40,1,1,-1,2,-1,0,-1,1,0,0,0,-1,0,1,97,13,2,13,12,97,3,0,0,1,3,1,7,0,2,1,7,21250,21250, , , , , , , , 
41,3,0,10,-1,30,0,1,-1,1,-1,0,2,0,0,0,0,-1,0,2,97,24,3,24,12,12,5,1,0,1,1,3,7,0,2,1,9,-1,-1, , , , , , , ,0
19,1,0,11,-1,99,0,1,-1,1,-1,0,3,0,0,0,0,-1,0,3,97,1,0,12,12,97,5,1,0,0,2,8,7,0,3,2,4,18750,500, , , , , , , , 
89,5,0,9,-1,-1,0,1,-1,2,-1,0,3,0,0,0,0,-1,2,2,5,0,0,98,6,98,1,1,1,0,0,9,0,5,1,5,10,-2,-2,5,9, , ,0,0,-4, 
40,3,1,13,-1,40,1,1,-1,2,-1,0,-1,1,0,0,0,-1,0,2,97,9,2,9,5,5,4,0,1,1,3,5,7,0,1,1,7,11250,11250, , , , , , , ,0
44,3,3,14,7,80,2,4,10,1,-1,0,4,1,1,1,1,3,0,1,97,8,1,9,0,12,3,1,0,1,2,5,7,0,3,1,1,11250,9000, , , , , , , ,12
67,5,0,7,-1,-1,0,1,-1,2,-1,0,-1,0,0,0,0,-1,0,3,97,0,2,98,98,98,2,0,1,0,0,12,7,0,1,5,9,-2,-2, , , , , , , , 
39,2,2,14,-2,-1,2,9,-2,2,-1,99,1,1,9,1,1,4,0,2,97,0,1,15,12,12,3,1,0,1,9,4,7,0,3,4,4,27500,-2, , , , , , , ,0
67,5,3,16,-1,-1,2,1,-1,2,-1,0,2,0,0,0,0,-1,0,2,97,0,0,10,6,97,3,1,0,0,0,2,7,0,3,5,7,13750,-2, , , , , , , , 
38,2,3,16,10,40,2,5,15,1,50,18,0,1,1,1,1,5,1,1,12,20,0,23,12,97,1,2,1,0,2,1,1,1,1,1,3,110000,67500,16,12,40,50,1,1,4, 
67,5,1,12,2,-1,1,3,4,2,-1,0,-1,1,1,1,1,2,1,2,16,0,9,18,98,98,1,0,2,0,9,11,3,5,1,7,2,45000,-2,16,12, , ,0,0,4, 
26,1,3,18,15,60,2,5,18,1,-1,1,-1,1,1,1,1,3,0,2,97,18,1,18,18,12,5,0,0,1,2,1,7,0,8,1,2,45000,45000, , , , , , , ,-6
47,3,1,16,0,-1,1,4,7,2,-1,1,1,1,0,1,1,7,0,1,97,0,0,24,16,16,3,2,3,0,0,2,7,0,1,5,2,-1,-2, , , , , , , ,0
54,4,1,12,1,32,1,3,4,2,40,0,1,1,1,1,1,3,1,1,15,10,1,19,12,12,1,1,0,2,1,4,1,1,2,1,2,55000,13750,15,12,40,32,1,1,3,0
47,3,4,20,2,40,2,3,2.16666666666667,2,40,1,1,1,1,1,1,.166666666666667,1,2,12,19,2,21,16,18,1,1,1,2,3,1,1,1,1,1,6,82500,55000,12,20,40,40,1,1,-8,2
22,1,2,14,7,-1,2,5,11,1,-1,13,0,1,1,1,1,4,0,3,97,8,0,9,12,16,5,2,0,0,2,0,7,0,2,6,6,11250,9000, , , , , , , ,4
26,1,3,16,16,-1,2,5,23,1,-1,1,-1,1,1,1,1,7,0,2,97,16,2,16,13,13,5,0,1,1,3,2,7,0,1,3,1,32500,32500, , , , , , , ,0
23,1,3,16,20,45,2,5,40,1,-1,1,3,1,1,1,1,20,0,2,97,17,0,18,18,97,5,1,1,0,2,0,7,0,1,1,11,45000,37500, , , , , , , , 
23,1,1,11,3,53,1,3,3.5,2,-1,0,0,1,1,1,1,.5,0,2,97,0,0,8,12,12,5,1,1,0,1,3,7,0,1,1,6,9000,-2, , , , , , , ,0
75,5,0,8,-1,-1,0,1,-1,1,-1,0,-1,0,0,0,0,-1,1,1,9,0,1,24,97,97,1,0,1,0,0,1,0,7,1,5,7,-1,-2,8,9, , ,0,0,-1, 
51,4,0,12,-1,45,0,1,-1,1,50,0,4,0,0,0,0,-1,1,1,12,18,0,22,12,97,1,1,1,0,2,3,1,1,1,1,6,100000,45000,12,12,45,50,1,1,0, 
43,3,2,14,30,45,2,5,31,2,-1,0,-1,1,1,1,1,1,1,2,16,17,2,20,12,12,1,0,0,1,2,1,3,3,2,1,2,67500,37500,16,14, ,45,0,1,2,0
47,3,3,16,.5,50,2,3,2.5,1,42,1,1,1,1,1,1,2,1,1,16,15,2,20,11,9,1,2,1,1,1,3,3,1,1,1,12,67500,27500,16,16,50,42,1,1,0,-2
43,3,3,17,10,40,2,5,12,2,-1,9,1,1,1,1,1,2,0,2,97,19,1,19,97,12,3,8,1,2,4,5,7,0,1,1,8,55000,55000, , , , , , , , 
32,2,1,13,-1,45,1,1,-1,1,-1,0,1,0,0,0,0,-1,0,1,97,0,0,16,12,12,5,1,0,0,3,4,7,0,8,1,11,32500,-2, , , , , , , ,0
77,5,1,12,-1,-1,1,1,-1,2,-1,0,2,0,0,0,0,-1,0,2,97,0,2,9,3,3,2,1,1,0,2,16,7,0,1,7,9,11250,-2, , , , , , , ,0
30,2,1,14,-3,40,1,9,-3,1,-1,99,2,1,9,9,9,-3,0,2,97,16,0,16,14,12,5,1,1,0,2,3,7,0,1,1,8,32500,32500, , , , , , , ,-2
45,3,1,12,8,40,1,5,16,2,48,0,4,1,1,1,1,8,1,2,12,15,2,19,6,98,1,1,1,1,1,1,1,1,1,1,8,55000,27500,12,12,48,40,1,1,0, 
65,5,4,18,2,-1,2,4,5.5,2,-1,0,-1,1,1,1,1,3.5,2,2,17,9,1,9,12,8,1,0,1,0,9,1,4,5,1,7,8,11250,11250,17,18, , ,0,0,-1,-4
71,5,1,12,-1,-1,1,1,-1,2,-1,0,5,0,0,0,0,-1,0,1,97,0,2,24,8,8,2,1,1,0,0,3,7,0,1,5,11,-1,-2, , , , , , , ,0
36,2,1,12,2,-1,1,4,5,2,-1,0,10,1,1,1,1,3,1,2,12,0,0,24,12,12,1,2,0,0,8,3,1,8,2,7,1,-1,-2,12,12, , ,0,0,0,0
36,2,2,14,.25,55,2,5,15.25,1,-1,35,-1,1,1,1,1,15,0,1,97,16,2,21,12,10,5,0,0,1,1,7,7,0,2,1,3,82500,32500, , , , , , , ,-2
43,3,1,12,3,39,1,5,13,2,-1,1,1,1,1,1,1,10,0,3,97,11,2,12,97,6,3,1,0,2,4,2,7,0,2,1,4,18750,16250, , , , , , , , 
28,1,1,12,.0833333333333333,20,1,2,.0833333333333333,1,-1,0,5,1,1,1,0,0,0,2,97,13,0,13,10,97,5,2,0,0,1,2,7,0,2,2,1,21250,21250, , , , , , , , 
69,5,1,12,-1,-1,1,1,-1,1,-1,0,-1,0,0,0,0,-1,0,3,97,0,8,24,8,7,2,0,0,0,0,4,7,0,4,5,99,-1,-2, , , , , , , ,-1
53,4,0,9,-1,-1,0,1,-1,1,-1,0,-1,0,0,0,0,-1,0,2,97,0,2,15,9,8,5,0,0,0,0,13,7,0,2,8,11,27500,-2, , , , , , , ,-1
48,3,1,10,0,40,1,3,4,1,-1,1,2,1,0,1,1,4,0,2,97,24,1,24,9,10,3,1,0,2,2,7,7,0,2,1,4,-1,-1, , , , , , , ,1
61,5,1,13,-1,-1,1,1,-1,2,-1,0,5,0,0,0,0,-1,0,1,97,0,0,16,98,4,3,2,1,0,3,11,7,0,1,5,9,32500,-2, , , , , , , , 
66,5,0,8,-1,-1,0,1,-1,1,40,0,12,0,0,0,0,-1,1,1,14,0,1,17,8,98,1,1,1,0,1,7,1,1,1,5,10,37500,-2,8,14, ,40,0,1,-6, 
50,4,0,11,-1,40,0,1,-1,2,-1,0,3,0,0,0,0,-1,0,2,97,11,0,17,12,14,5,1,1,0,2,9,7,0,1,1,3,37500,16250, , , , , , , ,2
54,4,1,13,-1,40,1,1,-1,2,-1,0,-1,1,0,0,0,-1,0,2,97,12,2,24,8,8,5,0,1,2,1,3,7,0,1,1,12,-1,18750, , , , , , , ,0
45,3,0,11,-1,20,0,1,-1,2,-1,0,4,0,0,0,0,-1,0,2,97,11,2,13,6,10,5,8,0,2,2,3,7,0,2,2,11,21250,16250, , , , , , , ,4
32,2,0,9,-1,-1,0,1,-1,2,-1,0,8,0,0,0,0,-1,0,2,97,0,0,24,11,99,5,1,0,0,2,2,7,0,2,7,11,-1,-2, , , , , , , , 
54,4,0,9,-1,-1,0,1,-1,2,-1,0,-1,0,0,0,0,-1,0,2,97,0,1,8,98,98,3,0,0,0,9,1,7,0,2,7,3,9000,-2, , , , , , , , 
56,4,1,13,-1,38,1,1,-1,2,-1,0,4,0,0,0,0,-1,0,2,97,10,1,10,6,6,5,1,1,1,1,10,7,0,1,1,4,13750,13750, , , , , , , ,0
68,5,1,12,-1,-1,1,1,-1,2,-1,0,-1,0,0,0,0,-1,0,2,97,0,3,7,7,7,5,0,0,0,0,7,7,0,2,5,99,7500,-2, , , , , , , ,0
30,2,3,16,2,70,2,4,7,1,-1,14,-1,1,1,1,1,5,1,2,14,22,1,22,97,97,1,0,2,1,2,3,2,7,1,1,5,100000,100000,16,14,70, ,1,0,2, 
33,2,1,15,.333333333333333,-1,1,3,2.33333333333333,2,40,14,99,1,1,1,1,2,1,1,16,8,1,16,12,20,1,1,2,0,1,2,3,1,1,7,9,32500,9000,16,15,40, ,1,0,1,8
35,2,3,17,.333333333333333,40,2,3,2.83333333333333,1,-1,1,-1,1,1,1,1,2.5,0,2,97,16,1,18,12,14,5,0,0,1,2,5,7,0,2,1,3,45000,32500, , , , , , , ,2
72,5,3,16,2,-1,2,3,2,1,-1,0,5,1,1,1,0,0,1,2,12,0,0,21,13,97,1,2,1,0,0,1,1,5,1,5,8,82500,-2,16,12, , ,0,0,4, 
51,4,1,14,16,40,1,5,32,1,-1,1,-1,1,1,1,1,16,0,3,97,20,2,20,12,8,3,0,2,2,2,3,7,0,1,1,9,67500,67500, , , , , , , ,-4
78,5,2,14,-1,-1,2,1,-1,2,-1,0,-1,0,0,0,0,-1,1,1,14,0,1,24,12,99,1,0,2,0,0,1,1,5,1,5,8,-1,-2,14,14, , ,0,0,0, 
38,2,3,19,.5,70,2,3,1.5,2,-1,8,1,1,1,1,1,1,0,1,97,16,0,18,14,20,5,2,1,0,1,4,7,0,1,1,7,45000,32500, , , , , , , ,6
66,5,1,13,-1,-1,1,1,-1,2,-1,0,3,0,0,0,0,-1,1,1,13,0,0,98,8,9,1,1,0,0,1,4,3,7,8,7,7,-2,-2,13,13, , ,0,0,0,1
43,3,1,15,1,20,1,5,21,2,-1,0,1,1,1,1,1,20,0,2,97,9,0,9,12,8,3,1,8,0,4,3,7,0,1,2,7,11250,11250, , , , , , , ,-4
32,2,3,16,2,40,2,3,3,2,40,0,3,1,1,1,1,1,1,1,18,24,0,24,14,18,1,1,2,0,3,2,4,1,1,1,7,-1,-1,18,16,40,40,1,1,2,4
34,2,1,13,2,40,1,4,5,2,40,17,2,1,1,1,1,3,1,1,12,7,1,18,12,14,1,1,0,1,1,1,1,1,2,1,4,45000,7500,12,13,40,40,1,1,-1,2
35,2,3,16,1,44,2,3,2,2,40,1,-1,1,1,1,1,1,1,1,16,16,1,20,12,12,1,0,0,8,2,2,3,1,3,1,9,67500,32500,16,16,40,44,1,1,0,0
43,3,1,16,4,-1,1,4,6,1,40,0,2,1,1,1,1,2,1,2,16,17,0,20,10,15,1,1,2,0,2,3,3,1,1,4,12,67500,37500,16,16, ,40,0,1,0,5
43,3,1,13,0,40,1,2,1,2,-1,1,-1,1,0,1,1,1,0,2,97,18,2,18,16,18,5,0,1,2,3,3,7,0,1,1,8,45000,45000, , , , , , , ,2
51,4,3,16,3,-1,2,4,8,2,40,0,3,1,1,1,1,5,2,2,16,0,1,21,97,0,1,1,1,0,1,5,3,1,1,7,7,82500,-2,16,16,40, ,1,0,0, 
36,2,1,13,-1,40,1,1,-1,2,-1,0,-1,1,0,0,0,-1,0,2,97,12,1,12,10,97,3,0,0,1,4,5,7,0,8,1,10,18750,18750, , , , , , , , 
32,2,1,14,.0833333333333333,34,1,3,2.08333333333333,1,-1,11,2,1,1,1,1,2,0,2,97,17,0,17,12,12,3,1,2,0,4,2,7,0,1,2,1,37500,37500, , , , , , , ,0
67,5,1,12,-1,-1,1,1,-1,2,50,0,-1,0,0,0,0,-1,1,1,12,0,1,23,9,12,1,0,3,0,9,4,1,1,1,7,10,110000,-2,12,12,50, ,1,0,0,3
43,3,1,14,1,56,1,3,2,2,40,1,0,1,1,1,1,1,2,2,14,18,0,21,99,99,1,1,3,0,2,5,1,1,1,1,5,82500,45000,14,14,40,56,1,1,0, 
29,1,3,16,8,52,2,5,11,2,60,13,1,1,1,1,1,3,1,2,12,20,1,23,14,97,1,2,2,2,1,5,1,1,1,1,8,110000,67500,12,16,60,52,1,1,-4, 
36,2,3,16,1,55,2,4,6,1,-1,1,99,1,1,1,1,5,2,2,17,23,1,23,12,12,1,1,2,2,1,6,3,7,1,1,9,110000,110000,16,17,55, ,1,0,-1,0
46,3,1,12,3,-1,1,5,23,1,-1,2,1,1,1,1,1,20,3,2,12,14,2,17,12,12,1,1,0,0,0,3,1,3,2,8,6,37500,23750,12,12, , ,0,0,0,0
24,1,0,11,3,45,0,3,4,1,-1,0,-1,1,1,1,1,1,0,3,97,13,2,15,97,98,5,0,1,1,3,2,7,0,1,1,10,27500,21250, , , , , , , , 
21,1,1,12,1,60,1,3,2,2,-1,1,0,1,1,1,1,1,0,2,97,12,0,15,12,12,5,2,0,0,1,0,7,0,3,1,11,27500,18750, , , , , , , ,0
26,1,3,17,5,45,2,5,40,1,-1,1,1,1,1,1,1,35,0,2,97,18,0,21,12,12,5,1,0,0,2,2,7,0,2,1,3,82500,45000, , , , , , , ,0
29,1,3,16,-1,40,2,1,-1,1,-1,0,-1,0,0,0,0,-1,0,2,97,16,1,16,12,16,5,0,0,1,1,2,7,0,2,1,4,32500,32500, , , , , , , ,4
32,2,1,12,5,45,1,4,5.5,2,-1,0,3,1,1,1,1,.5,0,2,97,18,1,18,14,12,5,8,1,1,2,3,7,0,1,1,3,45000,45000, , , , , , , ,-2
39,2,1,12,4,50,1,5,12,1,30,9,3,1,1,1,1,8,2,2,14,17,1,19,12,8,1,1,1,1,2,4,1,1,1,1,10,55000,37500,12,14,50,30,1,1,-2,-4
20,1,1,13,3,20,1,4,6,1,-1,0,3,1,1,1,1,3,0,2,97,4,0,4,16,16,5,1,0,0,2,3,7,0,3,2,10,4500,4500, , , , , , , ,0
40,3,3,16,-1,85,2,1,-1,2,-1,0,3,1,0,0,0,-1,0,2,97,15,2,17,97,12,5,1,1,1,3,6,7,0,1,1,6,37500,27500, , , , , , , , 
30,2,2,14,0,40,2,2,.5,2,-1,0,-1,1,0,1,1,.5,0,2,97,15,2,15,16,16,5,0,1,1,4,2,7,0,1,1,6,27500,27500, , , , , , , ,0
20,1,1,12,8,18,1,5,16,2,-1,0,-1,1,1,1,1,8,0,1,97,2,2,2,20,12,5,0,0,1,1,2,7,0,3,2,1,2000,2000, , , , , , , ,-8
43,3,1,14,1,40,1,4,5,1,-1,1,-1,1,1,1,1,4,0,1,97,7,1,7,12,12,3,0,3,8,1,5,7,0,1,1,7,7500,7500, , , , , , , ,0
58,4,1,15,6,40,1,4,6,1,-1,0,0,1,1,1,0,0,0,1,97,15,1,15,9,8,5,1,1,1,2,3,7,0,1,1,7,27500,27500, , , , , , , ,-1
45,3,1,14,-1,-1,1,1,-1,2,-1,0,4,1,0,0,0,-1,0,1,97,18,1,18,12,12,5,1,2,1,1,4,7,0,1,3,1,45000,45000, , , , , , , ,0
69,5,1,14,-1,45,1,1,-1,2,-1,0,3,0,0,0,0,-1,2,3,8,12,1,21,3,12,1,1,1,1,2,6,0,5,1,2,8,82500,18750,8,14, ,45,0,0,-6,9
30,2,3,17,40,40,2,5,40,2,40,0,5,1,1,1,0,0,1,2,19,19,0,19,97,16,1,1,1,0,4,0,4,1,1,1,6,55000,55000,19,17,40,40,1,1,2, 
32,2,2,13,-1,40,2,1,-1,2,-1,0,-1,0,0,0,0,-1,0,2,97,12,2,12,12,14,5,0,3,2,1,6,7,0,1,1,3,18750,18750, , , , , , , ,2
24,1,3,16,10,60,2,5,13,1,-1,1,2,1,1,1,1,3,0,2,97,16,0,24,16,16,5,1,3,0,2,1,7,0,1,1,10,-1,32500, , , , , , , ,0
43,3,1,12,6,40,1,5,16,2,-1,1,-1,1,1,1,1,10,0,2,97,16,1,16,15,16,2,0,1,1,1,6,7,0,1,1,5,32500,32500, , , , , , , ,1
80,5,1,12,-1,-1,1,1,-1,1,-1,0,0,0,0,0,0,-1,0,3,97,0,0,1,3,98,2,1,0,0,0,3,7,0,8,5,7,500,-2, , , , , , , , 
40,3,1,12,-1,-1,1,1,-1,2,-1,0,-1,0,0,0,0,-1,0,2,97,0,1,8,12,12,5,0,0,0,2,5,7,0,2,7,4,9000,-2, , , , , , , ,0
25,1,1,10,0,40,1,2,.333333333333333,2,-1,0,4,1,0,1,1,.333333333333333,0,3,97,13,2,13,11,97,5,1,1,2,3,2,7,0,1,1,3,21250,21250, , , , , , , , 
30,2,0,11,-1,87,0,1,-1,2,-1,0,1,1,9,0,0,-1,0,3,97,10,0,10,97,97,5,2,0,0,3,7,7,0,2,1,6,13750,13750, , , , , , , , 
49,3,1,13,-1,30,1,1,-1,2,-1,0,7,0,0,0,0,-1,0,1,97,24,0,24,9,8,4,2,0,0,2,6,7,0,2,1,99,-1,-1, , , , , , , ,-1
67,5,1,12,-1,-1,1,1,-1,2,-1,0,-1,0,0,0,0,-1,0,2,97,0,2,6,99,97,5,0,0,0,0,4,7,0,2,8,5,6500,-2, , , , , , , , 
43,3,0,11,-1,-1,0,1,-1,2,-1,0,4,0,0,0,0,-1,0,2,97,0,2,24,9,97,5,1,1,0,0,1,7,0,1,8,4,-1,-2, , , , , , , , 
77,5,1,12,-1,-1,1,1,-1,2,-1,0,3,0,0,0,0,-1,0,2,97,0,2,18,8,8,2,1,2,0,9,2,7,0,1,7,7,45000,-2, , , , , , , ,0
70,5,1,12,-1,-1,1,1,-1,2,-1,0,2,0,0,0,0,-1,0,1,97,0,0,17,10,8,2,1,1,0,1,1,7,0,1,7,12,37500,-2, , , , , , , ,-2
28,1,1,14,8,40,1,4,10,2,-1,1,2,1,1,1,1,2,0,2,97,18,0,18,12,12,3,1,8,0,1,1,7,0,1,1,5,45000,45000, , , , , , , ,0
36,2,4,16,2,48,2,4,6,2,-1,0,-1,1,1,1,1,4,0,1,97,20,2,20,13,20,3,0,0,1,2,2,7,0,2,1,7,67500,67500, , , , , , , ,7
70,5,1,14,-1,-1,1,1,-1,2,-1,0,3,0,0,0,0,-1,2,1,16,0,1,17,8,97,1,1,1,0,1,4,3,5,1,7,6,37500,-2,16,14, , ,0,0,2, 
57,4,2,14,-1,-1,2,1,-1,1,-1,0,5,0,0,0,0,-1,1,1,12,9,0,20,8,8,1,1,2,0,0,4,1,7,1,5,9,67500,11250,14,12, , ,0,0,2,0
53,4,1,15,-1,-1,1,1,-1,2,50,0,1,0,0,0,0,-1,1,2,12,24,0,24,8,8,1,2,2,0,1,7,1,1,1,7,4,-1,-1,12,15,50, ,1,0,-3,0
53,4,1,15,20,40,1,5,30,2,-1,1,0,1,1,1,1,10,0,2,97,16,1,16,16,16,3,1,2,1,3,1,7,0,1,1,5,32500,32500, , , , , , , ,0
34,2,1,12,-1,60,1,1,-1,1,40,0,-1,0,0,0,0,-1,1,1,12,16,1,20,12,9,1,0,0,2,2,1,1,1,2,1,2,67500,32500,12,12,60,40,1,1,0,-3
